Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Days Since Last Purchase,Churn Risk,Days Between Purchases,Predicted Days Until Next Purchase,Predicted Next Purchase Date,Purchase Count,Total Revenue,Customer Lifetime Value (CLV),Hour of Purchase,Minute of Purchase,Hour-Minute
3958,Tie,21.0,2023-05-02,2.8,Credit Card,17,0,136.0,135.99999999999997,2023-09-15,20,1664.0,1664.0,0,0,00:00
3959,Handbag,119.0,2023-06-30,4.6,Credit Card,28,0,139.0,138.99999999999997,2023-11-16,22,2377.0,2377.0,0,0,00:00
4001,Bowtie,133.0,2022-12-08,1.7,Cash,14,0,-149.0,-148.99999999999997,2022-07-12,22,5052.0,5052.0,0,0,00:00
4062,Wallet,107.0,2023-02-28,3.2,Credit Card,9,0,-102.0,-101.99999999999997,2022-11-18,22,1955.0,1955.0,0,0,00:00
4099,Shorts,199.0,2023-09-16,1.9,Cash,15,0,207.0,206.99999999999994,2024-04-10,18,6222.0,6222.0,0,0,00:00
4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash,17,0,-9.0,-8.999999999999998,2022-10-22,28,3460.0,3460.0,0,0,00:00
4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card,3,0,71.0,70.99999999999999,2023-06-12,22,2120.0,2120.0,0,0,00:00
4094,Boots,110.0,2022-11-07,4.6,Credit Card,43,0,-254.0,-253.99999999999994,2022-02-26,18,1997.0,1997.0,0,0,00:00
3977,Sunglasses,69.0,2023-05-02,3.6,Cash,11,0,11.0,10.999999999999998,2023-05-13,17,1278.0,1278.0,0,0,00:00
3976,Onesie,31.0,2023-04-15,1.1,Credit Card,3,0,-125.0,-124.99999999999997,2022-12-11,19,6271.0,6271.0,0,0,00:00
4094,Wallet,149.0,2023-03-31,2.1,Credit Card,43,0,144.0,143.99999999999997,2023-08-22,18,1997.0,1997.0,0,0,00:00
3964,Kimono,58.0,2023-02-09,,Credit Card,7,0,-227.0,-226.99999999999994,2022-06-27,22,2391.0,2391.0,0,0,00:00
4070,Sneakers,110.0,2023-03-17,2.6,Credit Card,26,0,100.0,99.99999999999997,2023-06-25,28,5734.0,5734.0,0,0,00:00
3988,Leggings,11.0,2022-11-25,4.9,Credit Card,7,0,-205.0,-204.99999999999994,2022-05-04,25,2862.0,2862.0,0,0,00:00
4047,Jumpsuit,40.0,2022-12-19,3.3,Cash,36,0,-74.0,-73.99999999999999,2022-10-06,18,1946.0,1946.0,0,0,00:00
4053,Camisole,106.0,2022-12-30,1.1,Cash,31,0,-167.0,-166.99999999999997,2022-07-16,17,2283.0,2283.0,0,0,00:00
4110,Onesie,186.0,2023-02-10,4.1,Cash,0,0,129.0,128.99999999999997,2023-06-19,22,4577.0,4577.0,0,0,00:00
4048,Gloves,114.0,2023-03-05,4.1,Credit Card,34,0,106.0,105.99999999999997,2023-06-19,21,2312.0,2312.0,0,0,00:00
4056,Hoodie,49.0,2023-02-12,1.6,Credit Card,1,0,-70.0,-69.99999999999999,2022-12-04,23,2416.0,2416.0,0,0,00:00
4002,Sandals,159.0,2022-11-06,1.4,Cash,34,0,-166.0,-165.99999999999997,2022-05-24,26,6760.0,6760.0,0,0,00:00
3959,Jumpsuit,147.0,2023-06-21,3.3,Cash,28,0,-9.0,-8.999999999999998,2023-06-12,22,2377.0,2377.0,0,0,00:00
3988,Cardigan,103.0,2023-07-30,3.5,Credit Card,7,0,247.0,246.99999999999994,2024-04-02,25,2862.0,2862.0,0,0,00:00
4075,Romper,184.0,2023-08-11,1.9,Credit Card,6,0,312.0,311.99999999999994,2024-06-18,28,7746.0,7746.0,0,0,00:00
4051,Hoodie,62.0,2023-05-31,4.2,Credit Card,7,0,198.0,197.99999999999994,2023-12-15,26,2643.0,2643.0,0,0,00:00
4006,Raincoat,152.0,2023-03-02,,Cash,3,0,-9.0,-8.999999999999998,2023-02-21,25,2452.0,2452.0,0,0,00:00
4070,Sun Hat,104.0,2022-10-04,4.5,Cash,26,0,-164.0,-163.99999999999997,2022-04-23,28,5734.0,5734.0,0,0,00:00
3959,Boots,133.0,2022-12-14,4.2,Credit Card,28,0,-189.0,-188.99999999999997,2022-06-08,22,2377.0,2377.0,0,0,00:00
4013,Wallet,88.0,2023-01-13,2.3,Credit Card,40,0,-55.0,-54.999999999999986,2022-11-19,18,1683.0,1683.0,0,0,00:00
3962,Backpack,190.0,2023-01-13,1.5,Credit Card,6,0,-235.0,-234.99999999999994,2022-05-23,22,2607.0,2607.0,0,0,00:00
4028,Poncho,45.0,2023-06-29,4.1,Cash,40,0,101.0,100.99999999999997,2023-10-08,22,1947.0,1947.0,0,0,00:00
4048,Scarf,178.0,2023-04-28,1.6,Cash,34,0,54.0,53.999999999999986,2023-06-21,21,2312.0,2312.0,0,0,00:00
4006,Tank Top,110.0,2023-07-02,4.1,Credit Card,3,0,122.0,121.99999999999997,2023-11-01,25,2452.0,2452.0,0,0,00:00
3980,Jacket,189.0,2023-05-08,2.1,Credit Card,3,0,216.0,215.99999999999994,2023-12-10,21,4471.0,4471.0,0,0,00:00
4114,Jacket,35.0,2022-10-10,4.4,Credit Card,3,0,-246.0,-245.99999999999994,2022-02-06,17,1667.0,1667.0,0,0,00:00
4117,Kimono,112.0,2023-06-21,1.7,Cash,18,0,98.0,97.99999999999997,2023-09-27,26,2658.0,2658.0,0,0,00:00
4034,Sweater,150.0,2023-01-29,1.0,Cash,24,0,-187.0,-186.99999999999997,2022-07-26,32,3734.0,3734.0,0,0,00:00
4013,Scarf,185.0,2023-03-13,3.1,Credit Card,40,0,59.0,58.999999999999986,2023-05-11,18,1683.0,1683.0,0,0,00:00
4016,T-shirt,51.0,2023-05-30,4.6,Credit Card,7,0,-117.0,-116.99999999999997,2023-02-02,16,1445.0,1445.0,0,0,00:00
4083,Wallet,172.0,2022-10-23,5.0,Credit Card,23,0,-258.0,-257.99999999999994,2022-02-07,26,5265.0,5265.0,0,0,00:00
4049,Scarf,110.0,2022-11-03,4.9,Cash,3,0,-71.0,-70.99999999999999,2022-08-24,22,2399.0,2399.0,0,0,00:00
3966,Overalls,110.0,2023-05-21,1.8,Cash,14,0,-11.0,-10.999999999999998,2023-05-10,18,2194.0,2194.0,0,0,00:00
4028,Pajamas,110.0,2022-10-12,,Credit Card,40,0,-260.0,-259.99999999999994,2022-01-25,22,1947.0,1947.0,0,0,00:00
4083,Socks,121.0,2023-02-04,3.4,Cash,23,0,104.0,103.99999999999997,2023-05-19,26,5265.0,5265.0,0,0,00:00
4112,Kimono,110.0,2023-04-29,4.3,Credit Card,30,0,37.0,36.99999999999999,2023-06-05,10,1215.0,1215.0,0,0,00:00
4010,Skirt,104.0,2023-01-09,,Cash,24,0,-121.0,-120.99999999999997,2022-09-10,24,7063.0,7063.0,0,0,00:00
3958,Trousers,110.0,2022-10-25,2.5,Cash,17,0,-189.0,-188.99999999999997,2022-04-19,20,1664.0,1664.0,0,0,00:00
4007,Scarf,110.0,2023-08-16,,Cash,46,0,186.0,185.99999999999997,2024-02-18,16,1763.0,1763.0,0,0,00:00
4120,Slippers,112.0,2023-03-03,1.3,Credit Card,1,0,-113.0,-112.99999999999997,2022-11-10,19,2191.0,2191.0,0,0,00:00
4058,Tunic,143.0,2023-02-16,1.3,Credit Card,7,0,-213.0,-212.99999999999994,2022-07-18,16,1622.0,1622.0,0,0,00:00
3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card,7,0,-244.0,-243.99999999999994,2022-04-19,25,2626.0,2626.0,0,0,00:00
4028,Trench Coat,110.0,2023-01-18,1.7,Cash,40,0,98.0,97.99999999999997,2023-04-26,22,1947.0,1947.0,0,0,00:00
4102,Leggings,54.0,2023-06-21,1.8,Credit Card,24,0,-12.0,-11.999999999999996,2023-06-09,26,4855.0,4855.0,0,0,00:00
4085,Tunic,122.0,2023-08-27,2.8,Cash,33,0,163.0,162.99999999999997,2024-02-06,15,1533.0,1533.0,0,0,00:00
4083,Blazer,110.0,2023-04-30,1.6,Cash,23,0,85.0,84.99999999999999,2023-07-24,26,5265.0,5265.0,0,0,00:00
4000,Romper,142.0,2022-11-02,1.9,Credit Card,0,0,-288.0,-287.99999999999994,2022-01-18,25,2295.0,2295.0,0,0,00:00
4098,Overalls,18.0,2022-12-29,1.1,Credit Card,10,0,-240.0,-239.99999999999994,2022-05-03,22,2145.0,2145.0,0,0,00:00
4006,Backpack,140.0,2022-10-25,2.8,Cash,3,0,-250.0,-249.99999999999994,2022-02-17,25,2452.0,2452.0,0,0,00:00
4101,Pants,69.0,2023-09-22,1.6,Credit Card,9,0,190.0,189.99999999999997,2024-03-30,13,1493.0,1493.0,0,0,00:00
4111,Trench Coat,182.0,2023-03-21,2.8,Cash,6,0,15.0,14.999999999999996,2023-04-05,26,2781.0,2781.0,0,0,00:00
4101,Skirt,110.0,2022-10-26,2.6,Credit Card,9,0,-331.0,-330.99999999999994,2021-11-29,13,1493.0,1493.0,0,0,00:00
4001,Blouse,10.0,2023-07-05,3.7,Credit Card,14,0,209.0,208.99999999999994,2024-01-30,22,5052.0,5052.0,0,0,00:00
3973,Gloves,32.0,2023-08-11,2.4,Cash,27,0,288.0,287.99999999999994,2024-05-25,29,5532.0,5532.0,0,0,00:00
4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card,66,0,84.0,83.99999999999999,2023-09-24,20,2303.0,2303.0,0,0,00:00
3989,Pajamas,111.0,2023-01-24,3.9,Credit Card,18,0,-180.0,-179.99999999999997,2022-07-28,22,2354.0,2354.0,0,0,00:00
3973,Bowtie,61.0,2022-10-17,4.7,Credit Card,27,0,-298.0,-297.99999999999994,2021-12-23,29,5532.0,5532.0,0,0,00:00
3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card,18,0,197.0,196.99999999999994,2024-02-22,22,2354.0,2354.0,0,0,00:00
4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card,41,0,-110.0,-109.99999999999997,2022-11-03,25,2831.0,2831.0,0,0,00:00
4102,Socks,195.0,2022-11-06,,Cash,24,0,-227.0,-226.99999999999994,2022-03-24,26,4855.0,4855.0,0,0,00:00
4015,Jumpsuit,159.0,2023-01-18,1.1,Cash,9,0,13.0,12.999999999999996,2023-01-31,16,1684.0,1684.0,0,0,00:00
4090,Vest,80.0,2023-02-16,3.7,Cash,2,0,31.0,30.999999999999993,2023-03-19,23,2302.0,2302.0,0,0,00:00
4027,Socks,59.0,2023-09-09,4.9,Credit Card,19,0,40.0,39.99999999999999,2023-10-19,17,1747.0,1747.0,0,0,00:00
4006,Jacket,113.0,2023-07-25,2.8,Cash,3,0,273.0,272.99999999999994,2024-04-23,25,2452.0,2452.0,0,0,00:00
3962,Sneakers,76.0,2022-10-08,,Credit Card,6,0,-97.0,-96.99999999999997,2022-07-03,22,2607.0,2607.0,0,0,00:00
4093,Belt,110.0,2023-07-27,4.7,Credit Card,7,0,84.0,83.99999999999999,2023-10-19,25,2562.0,2562.0,0,0,00:00
4114,Coat,153.0,2023-05-11,4.7,Cash,3,0,213.0,212.99999999999994,2023-12-10,17,1667.0,1667.0,0,0,00:00
4021,Umbrella,110.0,2023-08-24,4.7,Credit Card,1,0,296.0,295.99999999999994,2024-06-15,19,1897.0,1897.0,0,0,00:00
4100,Blazer,39.0,2022-11-04,2.9,Credit Card,8,0,-284.0,-283.99999999999994,2022-01-24,21,2408.0,2408.0,0,0,00:00
4073,Sunglasses,75.0,2023-08-08,2.9,Cash,1,0,293.0,292.99999999999994,2024-05-27,26,2866.0,2866.0,0,0,00:00
3957,Backpack,157.0,2023-06-02,5.0,Cash,85,0,15.0,14.999999999999996,2023-06-17,14,1480.0,1480.0,0,0,00:00
4066,Skirt,123.0,2023-08-03,3.7,Credit Card,9,0,-50.0,-49.999999999999986,2023-06-14,18,1832.0,1832.0,0,0,00:00
4121,Pants,154.0,2023-06-07,,Credit Card,63,0,-53.0,-52.999999999999986,2023-04-15,18,2145.0,2145.0,0,0,00:00
3970,Overalls,72.0,2023-07-23,2.5,Credit Card,5,0,222.0,221.99999999999994,2024-03-01,27,3001.0,3001.0,0,0,00:00
4039,Skirt,127.0,2023-06-08,2.7,Credit Card,61,0,119.0,118.99999999999997,2023-10-05,16,1753.0,1753.0,0,0,00:00
4067,Poncho,160.0,2022-12-10,4.9,Credit Card,14,0,-186.0,-185.99999999999997,2022-06-07,21,6638.0,6638.0,0,0,00:00
4061,Shorts,133.0,2023-02-18,2.9,Cash,63,0,1.0,0.9999999999999997,2023-02-19,18,1614.0,1614.0,0,0,00:00
4027,Boots,110.0,2023-03-23,4.9,Credit Card,19,0,-170.0,-169.99999999999997,2022-10-04,17,1747.0,1747.0,0,0,00:00
3988,Jeans,110.0,2022-12-19,1.8,Cash,7,0,-223.0,-222.99999999999994,2022-05-10,25,2862.0,2862.0,0,0,00:00
4089,Overalls,66.0,2023-07-13,4.6,Cash,28,0,45.0,44.99999999999999,2023-08-27,17,1988.0,1988.0,0,0,00:00
4076,Hat,68.0,2023-02-16,2.2,Credit Card,93,1,-92.0,-91.99999999999999,2022-11-16,17,1588.0,1588.0,0,0,00:00
4083,Sneakers,115.0,2022-11-27,3.9,Credit Card,23,0,-154.0,-153.99999999999997,2022-06-26,26,5265.0,5265.0,0,0,00:00
4049,Jeans,142.0,2023-01-17,3.3,Cash,3,0,75.0,74.99999999999999,2023-04-02,22,2399.0,2399.0,0,0,00:00
4089,Onesie,189.0,2023-04-05,,Credit Card,28,0,-99.0,-98.99999999999997,2022-12-27,17,1988.0,1988.0,0,0,00:00
3968,Wallet,73.0,2023-04-19,2.2,Cash,10,0,196.0,195.99999999999994,2023-11-01,25,2541.0,2541.0,0,0,00:00
4014,Flannel Shirt,112.0,2023-08-10,,Credit Card,9,0,158.0,157.99999999999997,2024-01-15,14,1222.0,1222.0,0,0,00:00
3969,Bowtie,97.0,2023-02-17,2.7,Credit Card,16,0,-81.0,-80.99999999999999,2022-11-28,14,1245.0,1245.0,0,0,00:00
4028,Raincoat,110.0,2023-06-28,1.2,Cash,40,0,161.0,160.99999999999997,2023-12-06,22,1947.0,1947.0,0,0,00:00
4064,Sandals,131.0,2022-10-08,3.7,Cash,15,0,-79.0,-78.99999999999999,2022-07-21,18,1965.0,1965.0,0,0,00:00
4093,Shorts,65.0,2023-03-03,2.6,Cash,7,0,-146.0,-145.99999999999997,2022-10-08,25,2562.0,2562.0,0,0,00:00
4071,Sun Hat,78.0,2023-03-13,4.7,Cash,39,0,-38.0,-37.99999999999999,2023-02-03,19,2346.0,2346.0,0,0,00:00
4037,Hoodie,110.0,2022-10-23,4.0,Credit Card,18,0,-186.0,-185.99999999999997,2022-04-20,20,2342.0,2342.0,0,0,00:00
3958,Raincoat,58.0,2023-05-27,3.1,Credit Card,17,0,214.0,213.99999999999994,2023-12-27,20,1664.0,1664.0,0,0,00:00
4057,Belt,61.0,2023-01-14,1.3,Credit Card,3,0,-78.0,-77.99999999999999,2022-10-28,22,2120.0,2120.0,0,0,00:00
4006,Scarf,71.0,2023-04-01,3.6,Cash,3,0,-115.0,-114.99999999999997,2022-12-07,25,2452.0,2452.0,0,0,00:00
4042,Pants,62.0,2023-04-13,4.6,Credit Card,28,0,-125.0,-124.99999999999997,2022-12-09,22,2441.0,2441.0,0,0,00:00
3977,Vest,73.0,2023-09-20,4.3,Credit Card,11,0,141.0,140.99999999999997,2024-02-08,17,1278.0,1278.0,0,0,00:00
4103,Trench Coat,101.0,2023-06-10,1.8,Cash,11,0,120.0,119.99999999999997,2023-10-08,23,6705.0,6705.0,0,0,00:00
3963,Belt,110.0,2023-03-04,4.9,Credit Card,4,0,-173.0,-172.99999999999997,2022-09-12,20,2252.0,2252.0,0,0,00:00
4014,Trench Coat,110.0,2023-06-19,3.2,Credit Card,9,0,-52.0,-51.999999999999986,2023-04-28,14,1222.0,1222.0,0,0,00:00
4065,Trousers,183.0,2022-10-09,3.0,Cash,6,0,-191.0,-190.99999999999997,2022-04-01,29,3407.0,3407.0,0,0,00:00
3976,Sweater,136.0,2023-07-22,3.4,Credit Card,3,0,98.0,97.99999999999997,2023-10-28,19,6271.0,6271.0,0,0,00:00
4020,Bowtie,148.0,2023-03-15,2.7,Cash,5,0,8.0,7.999999999999998,2023-03-23,16,1974.0,1974.0,0,0,00:00
4007,Sneakers,133.0,2023-06-14,4.5,Credit Card,46,0,-63.0,-62.999999999999986,2023-04-12,16,1763.0,1763.0,0,0,00:00
3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card,16,0,249.0,248.99999999999994,2024-04-30,20,1981.0,1981.0,0,0,00:00
4041,Skirt,157.0,2023-08-25,1.7,Credit Card,8,0,324.0,323.99999999999994,2024-07-14,16,1446.0,1446.0,0,0,00:00
4036,Sweater,135.0,2023-01-24,2.3,Cash,3,0,-247.0,-246.99999999999994,2022-05-22,17,2296.0,2296.0,0,0,00:00
3973,Backpack,110.0,2023-07-22,,Credit Card,27,0,278.0,277.99999999999994,2024-04-25,29,5532.0,5532.0,0,0,00:00
4117,Pajamas,140.0,2023-02-07,4.0,Credit Card,18,0,-134.0,-133.99999999999997,2022-09-26,26,2658.0,2658.0,0,0,00:00
4117,Camisole,66.0,2023-09-13,1.1,Credit Card,18,0,218.0,217.99999999999994,2024-04-18,26,2658.0,2658.0,0,0,00:00
3981,Belt,42.0,2022-10-11,3.4,Credit Card,21,0,-182.0,-181.99999999999997,2022-04-12,20,5866.0,5866.0,0,0,00:00
3964,Socks,110.0,2023-03-23,2.7,Credit Card,7,0,42.0,41.99999999999999,2023-05-04,22,2391.0,2391.0,0,0,00:00
4079,Cardigan,132.0,2023-07-28,5.0,Cash,17,0,215.0,214.99999999999994,2024-02-28,12,1462.0,1462.0,0,0,00:00
4067,Socks,18.0,2023-08-19,3.8,Credit Card,14,0,252.0,251.99999999999994,2024-04-27,21,6638.0,6638.0,0,0,00:00
3963,Vest,110.0,2023-07-09,4.8,Cash,4,0,127.0,126.99999999999997,2023-11-13,20,2252.0,2252.0,0,0,00:00
4108,Hat,54.0,2022-10-25,2.6,Credit Card,0,0,23.0,22.999999999999996,2022-11-17,26,7634.0,7634.0,0,0,00:00
4117,Loafers,40.0,2022-12-12,1.6,Cash,18,0,-275.0,-274.99999999999994,2022-03-12,26,2658.0,2658.0,0,0,00:00
4042,Sneakers,127.0,2023-09-03,2.5,Cash,28,0,143.0,142.99999999999997,2024-01-24,22,2441.0,2441.0,0,0,00:00
4021,Flannel Shirt,12.0,2023-05-11,,Credit Card,1,0,-105.0,-104.99999999999997,2023-01-26,19,1897.0,1897.0,0,0,00:00
4020,Loafers,110.0,2022-10-02,1.3,Credit Card,5,0,-164.0,-163.99999999999997,2022-04-21,16,1974.0,1974.0,0,0,00:00
3984,Kimono,158.0,2022-12-27,1.7,Credit Card,31,0,37.0,36.99999999999999,2023-02-02,19,6877.0,6877.0,0,0,00:00
4078,Flannel Shirt,110.0,2023-08-13,2.3,Credit Card,5,0,49.0,48.999999999999986,2023-10-01,34,3706.0,3706.0,0,0,00:00
4018,Belt,76.0,2023-02-07,5.0,Cash,13,0,24.0,23.999999999999993,2023-03-03,20,6355.0,6355.0,0,0,00:00
4044,Skirt,110.0,2023-02-17,3.6,Cash,38,0,-102.0,-101.99999999999997,2022-11-07,24,9405.0,9405.0,0,0,00:00
3970,Umbrella,78.0,2022-12-16,,Cash,5,0,-219.0,-218.99999999999994,2022-05-11,27,3001.0,3001.0,0,0,00:00
4042,Sweater,166.0,2023-08-31,5.0,Cash,28,0,-3.0,-2.999999999999999,2023-08-28,22,2441.0,2441.0,0,0,00:00
4090,Backpack,57.0,2022-10-24,3.7,Credit Card,2,0,-115.0,-114.99999999999997,2022-07-01,23,2302.0,2302.0,0,0,00:00
4017,Boots,63.0,2023-01-29,1.6,Cash,3,0,-210.0,-209.99999999999994,2022-07-03,24,5232.0,5232.0,0,0,00:00
3975,Shorts,105.0,2022-11-17,,Credit Card,2,0,-3.0,-2.999999999999999,2022-11-14,14,1340.0,1340.0,0,0,00:00
4110,Gloves,112.0,2023-04-01,4.7,Credit Card,0,0,50.0,49.999999999999986,2023-05-21,22,4577.0,4577.0,0,0,00:00
4115,Shorts,56.0,2023-06-30,,Credit Card,11,0,-46.0,-45.99999999999999,2023-05-15,23,4917.0,4917.0,0,0,00:00
4069,Sweater,157.0,2023-08-05,2.3,Cash,57,0,290.0,289.99999999999994,2024-05-21,19,1585.0,1585.0,0,0,00:00
3981,Dress,35.0,2022-12-12,2.8,Credit Card,21,0,62.0,61.999999999999986,2023-02-12,20,5866.0,5866.0,0,0,00:00
4117,Sunglasses,70.0,2023-03-21,1.2,Cash,18,0,99.0,98.99999999999997,2023-06-28,26,2658.0,2658.0,0,0,00:00
4071,Sneakers,107.0,2023-06-25,4.1,Cash,39,0,104.0,103.99999999999997,2023-10-07,19,2346.0,2346.0,0,0,00:00
4105,Boots,110.0,2023-02-22,2.7,Cash,7,0,92.0,91.99999999999999,2023-05-25,26,2398.0,2398.0,0,0,00:00
3988,Jacket,199.0,2023-08-10,2.2,Credit Card,7,0,234.0,233.99999999999994,2024-03-31,25,2862.0,2862.0,0,0,00:00
3978,Polo Shirt,110.0,2022-10-10,1.1,Cash,3,0,-4.0,-3.999999999999999,2022-10-06,27,3440.0,3440.0,0,0,00:00
3972,Skirt,55.0,2023-05-29,4.6,Credit Card,77,0,37.0,36.99999999999999,2023-07-05,20,5158.0,5158.0,0,0,00:00
3965,Sneakers,44.0,2023-01-07,,Credit Card,3,0,-217.0,-216.99999999999994,2022-06-04,19,2028.0,2028.0,0,0,00:00
4053,Gloves,171.0,2023-03-10,1.1,Credit Card,31,0,70.0,69.99999999999999,2023-05-19,17,2283.0,2283.0,0,0,00:00
4037,Flip-Flops,194.0,2022-12-19,3.9,Cash,18,0,57.0,56.999999999999986,2023-02-14,20,2342.0,2342.0,0,0,00:00
3973,Tank Top,134.0,2022-10-22,3.2,Cash,27,0,-273.0,-272.99999999999994,2022-01-22,29,5532.0,5532.0,0,0,00:00
3989,Romper,153.0,2023-01-26,3.4,Credit Card,18,0,-195.0,-194.99999999999994,2022-07-15,22,2354.0,2354.0,0,0,00:00
3972,Vest,22.0,2022-11-20,3.0,Credit Card,77,0,-190.0,-189.99999999999997,2022-05-14,20,5158.0,5158.0,0,0,00:00
4070,Vest,186.0,2023-07-17,1.5,Cash,26,0,286.0,285.99999999999994,2024-04-28,28,5734.0,5734.0,0,0,00:00
3971,Vest,110.0,2023-05-15,2.4,Credit Card,33,0,143.0,142.99999999999997,2023-10-05,18,1823.0,1823.0,0,0,00:00
4034,Skirt,75.0,2023-09-07,3.0,Credit Card,24,0,221.0,220.99999999999994,2024-04-15,32,3734.0,3734.0,0,0,00:00
4113,Gloves,171.0,2023-05-25,3.6,Cash,16,0,-32.0,-31.999999999999993,2023-04-23,22,2491.0,2491.0,0,0,00:00
4117,Camisole,110.0,2023-05-31,2.8,Credit Card,18,0,71.0,70.99999999999999,2023-08-10,26,2658.0,2658.0,0,0,00:00
4067,Tank Top,76.0,2023-02-25,2.8,Credit Card,14,0,-175.0,-174.99999999999997,2022-09-03,21,6638.0,6638.0,0,0,00:00
3973,Sneakers,153.0,2023-07-01,4.7,Cash,27,0,252.0,251.99999999999994,2024-03-09,29,5532.0,5532.0,0,0,00:00
3983,Kimono,75.0,2023-05-13,2.8,Credit Card,1,0,-68.0,-67.99999999999999,2023-03-06,18,1823.0,1823.0,0,0,00:00
3971,Scarf,115.0,2023-05-25,1.7,Credit Card,33,0,10.0,9.999999999999998,2023-06-04,18,1823.0,1823.0,0,0,00:00
4100,Coat,110.0,2023-04-05,2.6,Cash,8,0,152.0,151.99999999999997,2023-09-04,21,2408.0,2408.0,0,0,00:00
3970,Scarf,165.0,2023-08-10,1.8,Credit Card,5,0,237.0,236.99999999999994,2024-04-03,27,3001.0,3001.0,0,0,00:00
4032,Raincoat,110.0,2023-04-07,3.6,Credit Card,19,0,-158.0,-157.99999999999997,2022-10-31,19,1830.0,1830.0,0,0,00:00
4054,Handbag,176.0,2022-11-29,,Credit Card,24,0,-235.0,-234.99999999999994,2022-04-08,20,5755.0,5755.0,0,0,00:00
4059,Cardigan,82.0,2023-09-03,2.1,Cash,1,0,-24.0,-23.999999999999993,2023-08-10,22,2214.0,2214.0,0,0,00:00
3981,Romper,182.0,2023-03-09,4.9,Cash,21,0,87.0,86.99999999999999,2023-06-04,20,5866.0,5866.0,0,0,00:00
4115,Loafers,198.0,2022-11-05,,Cash,11,0,-237.0,-236.99999999999994,2022-03-13,23,4917.0,4917.0,0,0,00:00
4062,Cardigan,30.0,2023-06-21,4.9,Cash,9,0,113.0,112.99999999999997,2023-10-12,22,1955.0,1955.0,0,0,00:00
4016,Camisole,83.0,2023-05-07,3.1,Credit Card,7,0,-23.0,-22.999999999999996,2023-04-14,16,1445.0,1445.0,0,0,00:00
4110,T-shirt,47.0,2023-02-15,1.6,Cash,0,0,-45.0,-44.99999999999999,2023-01-01,22,4577.0,4577.0,0,0,00:00
4116,Skirt,173.0,2023-09-18,4.7,Credit Card,13,0,298.0,297.99999999999994,2024-07-12,19,2188.0,2188.0,0,0,00:00
3959,Hat,96.0,2023-06-26,3.9,Credit Card,28,0,194.0,193.99999999999994,2024-01-06,22,2377.0,2377.0,0,0,00:00
4073,Trench Coat,166.0,2022-12-22,4.3,Credit Card,1,0,-229.0,-228.99999999999994,2022-05-07,26,2866.0,2866.0,0,0,00:00
4055,Tank Top,28.0,2023-01-13,3.3,Cash,14,0,74.0,73.99999999999999,2023-03-28,18,4458.0,4458.0,0,0,00:00
4075,Flip-Flops,110.0,2022-10-03,4.0,Cash,6,0,-312.0,-311.99999999999994,2021-11-25,28,7746.0,7746.0,0,0,00:00
4066,Onesie,90.0,2023-06-15,3.1,Cash,9,0,-49.0,-48.999999999999986,2023-04-27,18,1832.0,1832.0,0,0,00:00
4115,Poncho,84.0,2023-06-26,1.0,Credit Card,11,0,233.0,232.99999999999994,2024-02-14,23,4917.0,4917.0,0,0,00:00
4115,Blazer,164.0,2022-12-07,3.7,Credit Card,11,0,-201.0,-200.99999999999994,2022-05-20,23,4917.0,4917.0,0,0,00:00
3982,Tank Top,79.0,2023-08-08,2.5,Credit Card,7,0,105.0,104.99999999999997,2023-11-21,21,2659.0,2659.0,0,0,00:00
4043,Boots,102.0,2023-03-14,4.5,Cash,6,0,-129.0,-128.99999999999997,2022-11-05,23,2779.0,2779.0,0,0,00:00
3963,Coat,143.0,2023-08-26,4.5,Cash,4,0,48.0,47.999999999999986,2023-10-13,20,2252.0,2252.0,0,0,00:00
4073,Leggings,115.0,2023-06-25,2.6,Credit Card,1,0,185.0,184.99999999999997,2023-12-27,26,2866.0,2866.0,0,0,00:00
4089,Umbrella,110.0,2023-04-22,2.3,Cash,28,0,17.0,16.999999999999996,2023-05-09,17,1988.0,1988.0,0,0,00:00
4041,Jacket,42.0,2023-09-23,1.2,Cash,8,0,29.0,28.999999999999993,2023-10-22,16,1446.0,1446.0,0,0,00:00
4107,Coat,179.0,2023-06-22,1.7,Credit Card,66,0,-10.0,-9.999999999999998,2023-06-12,20,2303.0,2303.0,0,0,00:00
4006,Hat,200.0,2023-02-20,1.7,Credit Card,3,0,-40.0,-39.99999999999999,2023-01-11,25,2452.0,2452.0,0,0,00:00
3984,Trousers,30.0,2022-11-25,4.4,Cash,31,0,-32.0,-31.999999999999993,2022-10-24,19,6877.0,6877.0,0,0,00:00
3983,Overalls,111.0,2023-07-21,1.7,Cash,1,0,69.0,68.99999999999999,2023-09-28,18,1823.0,1823.0,0,0,00:00
3960,Pants,110.0,2023-05-05,2.8,Cash,17,0,113.0,112.99999999999997,2023-08-26,18,1764.0,1764.0,0,0,00:00
